portfolio_name,expected_return,variance,volatility,net_exposure,long_exposure,gross_exposure,short_exposure,target_return,top_long_positions,top_short_positions,client_ready,weighted_long_fee_pct,utility,max_drawdown,LionGlobal SGD Money Market A Acc SGD,United SGD Fund B Acc SGD,United High Grade Corporate Bond A Acc SGD,AB FCP I Global High Yield A2 SGD-H,Amova Singapore Equity SGD (formerly Nikko AM),Infinity US 500 Stock Index SGD,Fidelity World A-ACC-SGD,Schroder ISF Asian Opportunities A Acc SGD,First Sentier Global Property Securities A Acc SGD,Blackrock World Gold Fund A2 SGD-H,iteration
Optimal Portfolio no_short,0.10010654442378897,0.019638250315395643,0.1401365416848712,1.0,1.0,1.0,0.0,,Fidelity World A-ACC-SGD (76.70%); Schroder ISF Asian Opportunities A Acc SGD (17.18%); Blackrock World Gold Fund A2 SGD-H (6.12%),N/A,True,1.5153016999147744,0.06410308551223029,-0.18581411759306188,6.77824000720326e-17,0.0,0.0,0.0,0.0,3.599870118574753e-16,0.7670298185358201,0.17176338180508033,4.108302778137535e-17,0.06120679965909918,226
Optimal Portfolio no_short,0.1474683513733977,0.022441260582871988,0.14980407398623038,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (94.19%); Blackrock World Gold Fund A2 SGD-H (5.81%),N/A,True,0.5491242253399222,0.10632604030479906,-0.27738365666412246,0.0,2.789496494832727e-17,4.106709217114884e-18,0.0,1.816655041093849e-17,0.9418633526745707,7.749713107575601e-16,1.0630663797783075e-16,0.0,0.058136647325428524,227
Optimal Portfolio no_short,0.18384950639580017,0.01253388890600858,0.11195485208783307,1.0000000000000004,1.0000000000000004,1.0000000000000004,0.0,,Amova Singapore Equity SGD (formerly Nikko AM) (99.72%); Blackrock World Gold Fund A2 SGD-H (0.28%),N/A,True,0.7527552261895459,0.16087071006811776,-0.12648451180860465,0.0,0.0,5.011535721923484e-17,1.0407255158851762e-17,0.997244773810454,6.315829076296722e-17,5.2372549337976365e-17,5.007790671743704e-18,0.0,0.0027552261895460806,228
Optimal Portfolio no_short,0.1051238964649274,0.02422866091934401,0.1556555842857686,1.0,1.0,1.0,0.0,,Amova Singapore Equity SGD (formerly Nikko AM) (43.95%); Infinity US 500 Stock Index SGD (31.32%); Blackrock World Gold Fund A2 SGD-H (21.99%),N/A,True,0.8700204196012066,0.060704684779463385,-0.3797637871910565,0.0274098946468471,6.938893903907228e-18,0.0,2.42861286636753e-17,0.4394725864843042,0.3132487466229165,0.0,1.129919998799839e-17,0.0,0.21986877224593213,229
Optimal Portfolio no_short,0.16047258095036537,0.019068565522292604,0.1380889768312178,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,,Fidelity World A-ACC-SGD (60.17%); Infinity US 500 Stock Index SGD (38.67%); Amova Singapore Equity SGD (formerly Nikko AM) (1.17%),N/A,True,1.0949230401524563,0.12551354415949562,-0.15167449445178227,7.469535806085816e-18,0.0,1.9027264333566018e-17,0.0,0.011660825269221006,0.386664722825003,0.6016744519057762,0.0,0.0,0.0,230
Optimal Portfolio no_short,0.023298083725609323,0.001745047195383128,0.04177376204489043,1.0,1.0,1.0,0.0,,United SGD Fund B Acc SGD (73.82%); Amova Singapore Equity SGD (formerly Nikko AM) (17.53%); Infinity US 500 Stock Index SGD (8.65%),N/A,True,0.4161571345552815,0.02009883053407359,-0.07410999253090544,3.668333106075069e-16,0.738239770298912,3.370565657666947e-18,0.0,0.17527964090408615,0.08648058879700164,0.0,4.678503527292271e-18,2.5162127738702726e-17,0.0,231
Optimal Portfolio no_short,0.15679253279893254,0.03004628680624349,0.1733386477570524,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,,Infinity US 500 Stock Index SGD (91.72%); Blackrock World Gold Fund A2 SGD-H (8.28%),N/A,True,0.5805072140093541,0.10170767365415281,-0.250866726811782,2.742838647325548e-18,9.967787622652413e-17,0.0,1.0135381770810423e-16,8.326672684688674e-17,0.9172492439142319,0.0,1.7621450266992252e-17,1.654048464037885e-17,0.08275075608576797,232
Optimal Portfolio no_short,0.4593350664925316,0.09278063238621909,0.3045991339223063,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,,Blackrock World Gold Fund A2 SGD-H (100.00%),N/A,True,1.7499999999999996,0.28923724045113,-0.4101452130076435,0.0,0.0,0.0,6.408173291645003e-18,3.95224654401033e-16,0.0,1.3815021951629372e-17,0.0,5.092169102471761e-17,0.9999999999999998,233
Optimal Portfolio no_short,0.23981859177576584,0.05403033114703111,0.23244425384816703,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,,Blackrock World Gold Fund A2 SGD-H (57.52%); Infinity US 500 Stock Index SGD (42.48%),N/A,True,1.2084221816286136,0.14076298467287549,-0.28890435780118773,2.7428386473255482e-18,2.2586314393702134e-17,4.2851332861642e-17,0.0,0.0,0.4247669163697148,1.0406320789416086e-16,0.0,0.0,0.5752330836302852,234
Optimal Portfolio no_short,0.1955256490779972,0.023845912535634377,0.1544212178932493,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (68.58%); Blackrock World Gold Fund A2 SGD-H (31.42%),N/A,True,0.8755597081822913,0.15180814276266752,-0.1614816879905565,6.908524842951233e-18,0.0,0.0,3.4576223775131384e-17,0.0,0.6858355229942813,0.0,9.806063475216566e-18,1.709696384961843e-17,0.3141644770057187,235
Optimal Portfolio no_short,0.07073319347245445,0.013621545928438611,0.11671137874448494,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (44.88%); Blackrock World Gold Fund A2 SGD-H (27.62%); United SGD Fund B Acc SGD (27.51%),N/A,True,0.7872536069969647,0.045760359270317005,-0.22065811355691378,0.0,0.27505587517022845,0.0,1.2083964352469866e-17,0.0,0.44875847079318515,1.328715624017815e-17,0.0,0.0,0.27618565403658646,236
Optimal Portfolio no_short,0.16694261429147056,0.023420394974562716,0.1530372339483523,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,,Infinity US 500 Stock Index SGD (100.00%),N/A,True,0.4750000000000001,0.12400522350477225,-0.18510422440638508,0.0,9.362891186528987e-17,5.865647013525892e-17,0.0,0.0,1.0,0.0,2.8195314205062204e-18,0.0,5.1420803374063266e-17,237
Optimal Portfolio no_short,0.2138844708917745,0.017311307532869198,0.1315724421483055,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (97.45%); Blackrock World Gold Fund A2 SGD-H (2.55%),N/A,True,0.507500468732824,0.18214707374818098,-0.09569816534944875,6.8022398454398e-17,0.0,7.166643312677839e-17,0.0,4.995302314132873e-18,0.9745094362879811,0.0,0.0,0.0,0.02549056371201876,238
Optimal Portfolio no_short,0.1620848985975851,0.013207577034245254,0.11492422300909959,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (77.83%); Blackrock World Gold Fund A2 SGD-H (22.17%),N/A,True,0.7576676590349797,0.13787100736813546,-0.17421306123429736,3.5108334685767005e-17,0.0,0.0,0.0,0.0,0.7782998752666827,8.074526400271234e-18,0.0,0.0,0.2217001247333174,239
Optimal Portfolio no_short,0.17391948783161465,0.01886953482921052,0.1373664254074136,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (100.00%),N/A,True,0.47500000000000026,0.1393253406447287,-0.18752701213120992,0.0,2.5198940936609248e-17,0.0,4.5872273341348454e-17,5.010609903338186e-17,1.0,0.0,1.1102230246251565e-16,0.0,0.0,240
Optimal Portfolio no_short,0.09743300065637893,0.020735752875911288,0.14399914192769098,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (77.24%); Schroder ISF Asian Opportunities A Acc SGD (22.76%),N/A,True,0.7082498201084075,0.05941745371720824,-0.20672218612267912,0.0,0.0,0.0,2.7660974687183376e-17,5.184101905459421e-18,0.7724391998942368,0.0,0.22756080010576324,1.642119848226783e-17,5.593628088618776e-17,241
Optimal Portfolio no_short,0.24968192507538453,0.03107480910292076,0.17628048418052625,1.0,1.0,1.0,0.0,,Blackrock World Gold Fund A2 SGD-H (43.05%); Infinity US 500 Stock Index SGD (42.82%); Amova Singapore Equity SGD (formerly Nikko AM) (14.13%),N/A,True,1.0627300842123932,0.1927114417200298,-0.16050823830207972,0.0,0.0,7.724036034833277e-18,0.0,0.14127667639738492,0.42822999167860554,0.0,4.6403872852780106e-17,5.137853172815285e-17,0.4304933319240096,242
Optimal Portfolio no_short,0.106134167197601,0.019032766792138486,0.13795929396796175,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.0,,Infinity US 500 Stock Index SGD (54.46%); Amova Singapore Equity SGD (formerly Nikko AM) (26.41%); Blackrock World Gold Fund A2 SGD-H (19.13%),N/A,True,0.791548794341726,0.07124076141201378,-0.2119408931325848,0.0,1.525237424166088e-17,0.0,1.756492697144294e-17,0.2640944326844985,0.5445935474304122,7.944579139968915e-19,4.2385097731681766e-18,0.0,0.1913120198850892,243
Optimal Portfolio no_short,0.16432002588587055,0.011353437240030287,0.10655250930893316,1.0,1.0,1.0,0.0,,Amova Singapore Equity SGD (formerly Nikko AM) (83.01%); Fidelity World A-ACC-SGD (15.53%); Blackrock World Gold Fund A2 SGD-H (1.46%),N/A,True,0.8810901817165668,0.14350539094581502,-0.09200412027618765,4.523540925393933e-18,0.0,2.4943766169170703e-17,5.817402256110346e-18,0.8300758772980521,6.141226077736064e-17,0.15533576394152412,0.0,0.0,0.01458835876042372,244
Optimal Portfolio no_short,0.12949537627238095,0.010281367097253937,0.10139707637429167,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,,Infinity US 500 Stock Index SGD (69.61%); Amova Singapore Equity SGD (formerly Nikko AM) (30.39%),N/A,True,0.5585793976883668,0.11064620326074873,-0.12525861484222056,1.912780264204238e-17,0.0,7.589232230256562e-17,0.0,0.303925082503152,0.6960749174968482,0.0,0.0,0.0,2.0202653985319498e-17,245
Optimal Portfolio no_short,0.1358229968416908,0.017008575406841257,0.13041692914204528,1.0,1.0,1.0,0.0,,Infinity US 500 Stock Index SGD (57.50%); Blackrock World Gold Fund A2 SGD-H (32.64%); Amova Singapore Equity SGD (formerly Nikko AM) (9.86%),N/A,True,0.9182481183886231,0.10464060859581517,-0.1132119645221693,1.7451310893608793e-17,0.0,0.0,0.0,0.09859979359214664,0.5750212455052787,0.0,3.1498160946725634e-18,0.0,0.32637896090257473,246
Optimal Portfolio no_short,0.18120632316230992,0.021067624407149467,0.14514690629548213,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,,Amova Singapore Equity SGD (formerly Nikko AM) (97.63%); Blackrock World Gold Fund A2 SGD-H (2.37%),N/A,True,0.7736655568403117,0.1425823450825359,-0.25608565383808546,0.0,0.0,0.0,6.157127880826726e-17,0.9763344431596885,0.0,4.634261625858847e-18,9.145732436088171e-18,7.203432430548979e-19,0.02366555684031159,247
Optimal Portfolio no_short,0.10842206372429565,0.01062689164368671,0.10308681605174694,1.0,1.0,1.0,0.0,,Amova Singapore Equity SGD (formerly Nikko AM) (58.65%); Infinity US 500 Stock Index SGD (34.15%); Blackrock World Gold Fund A2 SGD-H (6.76%),N/A,True,0.7269756012718349,0.08893942904420335,-0.17624819155292792,1.6544084868365475e-17,0.0,0.0,0.0,0.5864564866154801,0.3415397337576299,0.0,0.004419006286827731,0.0,0.0675847733400623,248
Optimal Portfolio no_short,0.13386565664337485,0.0107020433047582,0.10345068054275042,1.0,1.0,1.0,0.0,,Amova Singapore Equity SGD (formerly Nikko AM) (45.06%); Infinity US 500 Stock Index SGD (35.58%); Schroder ISF Asian Opportunities A Acc SGD (19.36%),N/A,True,0.7973332631285831,0.11424524391798482,-0.14945172057001854,4.0875575446644854e-17,0.0,0.0,1.5365922961648145e-17,0.45056862805085307,0.3558441617885632,5.370082379714662e-18,0.19358721016058383,9.126343968561179e-19,7.017343017779987e-18,249
Optimal Portfolio no_short,0.036739234900283205,0.004341708033398768,0.06589163856969082,1.0,1.0,1.0,0.0,,United SGD Fund B Acc SGD (59.12%); Infinity US 500 Stock Index SGD (40.88%),N/A,True,0.38927320884063454,0.028779436839052132,-0.14937718488576646,1.0794214764900522e-16,0.591219249374935,0.0,0.0,0.0,0.40878075062506497,8.271578602096277e-19,5.2392862558091096e-17,0.0,4.908812219195093e-18,250
