portfolio_name,expected_return,variance,volatility,net_exposure,long_exposure,gross_exposure,short_exposure,target_return,top_long_positions,top_short_positions,client_ready,weighted_long_fee_pct,utility,max_drawdown,LionGlobal SGD Money Market A Acc SGD,United SGD Fund B Acc SGD,United High Grade Corporate Bond A Acc SGD,AB FCP I Global High Yield A2 SGD-H,Amova Singapore Equity SGD (formerly Nikko AM),Infinity US 500 Stock Index SGD,Fidelity World A-ACC-SGD,Schroder ISF Asian Opportunities A Acc SGD,First Sentier Global Property Securities A Acc SGD,Blackrock World Gold Fund A2 SGD-H,policy
Target Return no_short,0.1097744662679197,0.011308460824562829,0.10634124705194513,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,0.10977446626631253,Infinity US 500 Stock Index SGD (44.21%); Amova Singapore Equity SGD (formerly Nikko AM) (32.44%); United SGD Fund B Acc SGD (15.08%),N/A,True,0.6478787280139094,,-0.19037466379170864,0.0,0.15076907640847897,6.071532165918825e-18,0.0,0.32436230278036965,0.4420916711417105,0.0,2.836230985323467e-18,9.449728549572325e-18,0.08277694966944102,no_short
Target Return no_short,0.11151845574504102,0.011744689805938542,0.10837292007664343,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.0,0.11151845574652344,Infinity US 500 Stock Index SGD (45.04%); Amova Singapore Equity SGD (formerly Nikko AM) (33.14%); United SGD Fund B Acc SGD (13.36%),N/A,True,0.654666934060251,,-0.1939941351926785,4.0766001685454967e-17,0.13355157871663667,0.0,1.3999760552219076e-17,0.33140066744651525,0.45042286801224274,9.540979117872439e-18,4.9439619065339e-17,0.0,0.08462488582460513,no_short
Target Return no_short,0.11326244522899569,0.012189289947471954,0.11040511739712047,1.0,1.0,1.0,0.0,0.11326244522673434,Infinity US 500 Stock Index SGD (45.90%); Amova Singapore Equity SGD (formerly Nikko AM) (33.82%); United SGD Fund B Acc SGD (11.64%),N/A,True,0.6613758456182087,,-0.1975855673171043,6.273729795087032e-17,0.11635824068256222,0.0,0.0,0.3382264280496897,0.45895609769636325,8.827734077814874e-17,2.7118985048169315e-17,0.0,0.08645923357138462,no_short
Target Return no_short,0.11500643470663101,0.01264225873025501,0.11243779938372597,0.9999999999999998,0.9999999999999998,0.9999999999999998,0.0,0.11500643470694526,Infinity US 500 Stock Index SGD (46.72%); Amova Singapore Equity SGD (formerly Nikko AM) (34.54%); United SGD Fund B Acc SGD (9.91%),N/A,True,0.6681845832837516,,-0.2012050214330594,0.0,0.09912415676764522,0.0,0.0,0.3453731830358166,0.46720465181990234,1.2074441531990021e-16,2.207583544177218e-17,2.4297327373587612e-17,0.08829800837663562,no_short
Target Return no_short,0.11675042418756099,0.013103594122725758,0.11447093134383837,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,0.11675042418715616,Infinity US 500 Stock Index SGD (47.61%); Amova Singapore Equity SGD (formerly Nikko AM) (35.18%); Blackrock World Gold Fund A2 SGD-H (9.01%),N/A,True,0.6747787652679121,,-0.2047475347325125,0.0,0.0819746901644508,7.972014588496309e-19,1.7968353705153837e-17,0.3518452983549369,0.4760563736028478,0.0,2.5875908428604655e-17,0.0,0.09012363787776458,no_short
Target Return no_short,0.11849441366983894,0.013573297885811646,0.11650449727719375,1.0,1.0,1.0,0.0,0.11849441366736707,Infinity US 500 Stock Index SGD (48.47%); Amova Singapore Equity SGD (formerly Nikko AM) (35.86%); Blackrock World Gold Fund A2 SGD-H (9.20%),N/A,True,0.6814511023094839,,-0.2083091263311574,0.0,0.06479607154937224,1.1632908243216582e-18,2.4125915964847762e-18,0.35855453243617824,0.4846932891405721,1.1217623654512484e-16,0.0,6.628845207080113e-19,0.09195610687387738,no_short
Target Return no_short,0.1202384031478869,0.014051454331869651,0.11853883048128007,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,0.12023840314757797,Infinity US 500 Stock Index SGD (49.12%); Amova Singapore Equity SGD (formerly Nikko AM) (36.79%); Blackrock World Gold Fund A2 SGD-H (9.37%),N/A,True,0.6887472869271736,,-0.21215307094194447,0.0,0.04723247789372562,8.03392291660685e-18,4.445077092083183e-19,0.3679427684622756,0.49116849098153786,0.0,0.0,0.0,0.09365626266246116,no_short
Target Return no_short,0.12198239262769961,0.01453781013655862,0.12057284162098288,0.9999999999999999,0.9999999999999999,0.9999999999999999,0.0,0.12198239262778889,Infinity US 500 Stock Index SGD (50.23%); Amova Singapore Equity SGD (formerly Nikko AM) (37.18%); Blackrock World Gold Fund A2 SGD-H (9.55%),N/A,True,0.6946253729511798,,-0.21539855980453426,6.7220534694101275e-18,0.030439714501234526,3.848917712323541e-18,0.0,0.3717796511470631,0.502251436321572,0.0,0.0,0.0,0.09552919803013041,no_short
Target Return no_short,0.12372638210854217,0.015032615113890653,0.12260756548390744,1.0,1.0,1.0,0.0,0.12372638210799979,Infinity US 500 Stock Index SGD (51.07%); Amova Singapore Equity SGD (formerly Nikko AM) (37.87%); Blackrock World Gold Fund A2 SGD-H (9.74%),N/A,True,0.7014092102210701,,-0.21896193667262087,1.9999150855851048e-17,0.01324628071136526,3.872037628362662e-18,4.1856576110669554e-18,0.37868892316223846,0.5106605082404336,0.0,1.5776144094623265e-17,0.0,0.09740428788596264,no_short
Target Return no_short,0.12547037159259733,0.015541526421394987,0.12466565854875587,1.0,1.0,1.0,0.0,0.1254703715882107,Infinity US 500 Stock Index SGD (53.00%); Amova Singapore Equity SGD (formerly Nikko AM) (36.57%); Blackrock World Gold Fund A2 SGD-H (10.44%),N/A,True,0.7086144507429503,,-0.22021288711208487,1.782845120761606e-18,0.0,0.0,8.940976753111901e-18,0.3656843165542626,0.529961751139441,2.5811757540555868e-17,0.0,0.0,0.1043539323062964,no_short
Target Return no_short,0.12721436107555745,0.01621356517321472,0.1273324984959249,1.0,1.0,1.0,0.0,0.1272143610684216,Infinity US 500 Stock Index SGD (58.56%); Amova Singapore Equity SGD (formerly Nikko AM) (28.60%); Blackrock World Gold Fund A2 SGD-H (12.84%),N/A,True,0.7173506622422621,,-0.2137281663996662,0.0,0.0,0.0,4.7329317069633204e-18,0.28597996706431,0.5856230358379828,0.0,3.8245762677837005e-18,4.4267577404972556e-18,0.1283969970977073,no_short
Target Return no_short,0.12895835065775127,0.017114383847304807,0.1308219547602955,1.0,1.0,1.0,0.0,0.12895835054863253,Infinity US 500 Stock Index SGD (64.13%); Amova Singapore Equity SGD (formerly Nikko AM) (20.63%); Blackrock World Gold Fund A2 SGD-H (15.24%),N/A,True,0.7260920179534889,,-0.2072381456760235,7.679948212511533e-18,0.0,0.0,0.0,0.20628131221590731,0.6412758194749836,0.0,1.3333013630177654e-17,1.364767802113775e-17,0.15244286830910925,no_short
Target Return no_short,0.13070234000778513,0.018243982244611493,0.13507028631276197,1.0,1.0,1.0,0.0,0.13070234002884343,Infinity US 500 Stock Index SGD (69.69%); Blackrock World Gold Fund A2 SGD-H (17.65%); Amova Singapore Equity SGD (formerly Nikko AM) (12.66%),N/A,True,0.7348333119922259,,-0.20233904292366012,1.5359896425023067e-17,1.136393792945046e-19,0.0,0.0,0.12658260093389545,0.6969286957442188,0.0,1.02404358216123e-18,8.517961138280374e-18,0.17648870332188593,no_short
Target Return no_short,0.1324463294475392,0.01960236054559146,0.14000843026615026,1.0,1.0,1.0,0.0,0.13244632950905433,Infinity US 500 Stock Index SGD (75.26%); Blackrock World Gold Fund A2 SGD-H (20.05%); Amova Singapore Equity SGD (formerly Nikko AM) (4.69%),N/A,True,0.7435746118613007,,-0.20012295135671887,0.0,0.0,2.1437560479672157e-17,0.0,0.04688389151343827,0.7525815659805969,0.0,1.6890815098807377e-17,0.0,0.20053454250596484,no_short
Target Return no_short,0.1341903191641646,0.021247611172635347,0.14576560353058382,1.0,1.0,1.0,0.0,0.13419031898926526,Infinity US 500 Stock Index SGD (75.93%); Blackrock World Gold Fund A2 SGD-H (24.07%),N/A,True,0.7819324941361531,,-0.2120581861177141,0.0,2.7380581030787795e-18,2.1197238995280345e-17,0.0,0.0,0.7592686320500761,3.6004369527095657e-17,3.4001196020828134e-19,0.0,0.24073136794992395,no_short
Target Return no_short,0.1359343084116414,0.023688405286696454,0.15391038069830265,1.0000000000000004,1.0000000000000004,1.0000000000000004,0.0,0.13593430846947616,Infinity US 500 Stock Index SGD (69.60%); Blackrock World Gold Fund A2 SGD-H (30.40%),N/A,True,0.8626047762000115,,-0.21901813623330935,0.0,0.0,1.234272312868492e-16,0.0,8.326672684688674e-17,0.6959962539607754,0.0,0.0,8.9630185624152e-17,0.30400374603922475,no_short
Target Return no_short,0.13767829794393172,0.0270433280517347,0.1644485574632222,1.0,1.0,1.0,0.0,0.13767829794968706,Infinity US 500 Stock Index SGD (63.27%); Blackrock World Gold Fund A2 SGD-H (36.73%),N/A,True,0.9432770714385846,,-0.22608779523705713,0.0,0.0,4.5356585964081196e-17,3.4703085334775794e-19,0.0,0.6327238655383651,1.1661518339012564e-17,6.492104434642359e-17,4.754258227600426e-17,0.3672761344616348,no_short
Target Return no_short,0.1394222873330703,0.03131237875585079,0.1769530411037086,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,0.13942228742989796,Infinity US 500 Stock Index SGD (56.95%); Blackrock World Gold Fund A2 SGD-H (43.05%),N/A,True,1.0239493600553398,,-0.23722879665954744,1.7554167342883506e-17,6.937012816043078e-17,1.3514643962823563e-18,0.0,1.8041124150158794e-16,0.5694514823095371,0.0,7.074439168996104e-17,1.9593685758038853e-17,0.43054851769046265,no_short
Target Return no_short,0.1411662770754893,0.03649555877945492,0.19103810818644254,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,0.14116627691010888,Infinity US 500 Stock Index SGD (50.62%); Blackrock World Gold Fund A2 SGD-H (49.38%),N/A,True,1.104621665013902,,-0.2504056148386755,1.316562550716263e-17,1.420253306757306e-16,0.0,0.0,1.3877787807814457e-17,0.5061790862636061,4.989543270541454e-17,1.3256460872233995e-17,9.197722514178548e-17,0.4938209137363938,no_short
Target Return no_short,0.14291026637588253,0.04259286568910282,0.20638039075722,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,0.14291026639031978,Blackrock World Gold Fund A2 SGD-H (55.71%); Infinity US 500 Stock Index SGD (44.29%),N/A,True,1.1852939495255344,,-0.2695165271913421,7.954232077244086e-18,0.0,2.196785782453166e-17,0.0,6.591949208711867e-17,0.44290670625448286,1.865457181067351e-17,0.0,1.2679640026058252e-16,0.5570932937455172,no_short
Target Return no_short,0.1446542559585289,0.04960430189138721,0.2227202323350692,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.0,0.14465425587053068,Blackrock World Gold Fund A2 SGD-H (62.04%); Infinity US 500 Stock Index SGD (37.96%),N/A,True,1.2659662470934445,,-0.2964939785987051,8.447943033762687e-17,0.0,4.526374873538888e-17,0.0,9.020562075079397e-17,0.37963431600514147,0.0,3.018625615922608e-17,0.0,0.6203656839948585,no_short
Target Return no_short,0.14639824537913143,0.057529865694594715,0.2398538423594559,1.0000000000000004,1.0000000000000004,1.0000000000000004,0.0,0.1463982453507416,Blackrock World Gold Fund A2 SGD-H (68.36%); Infinity US 500 Stock Index SGD (31.64%),N/A,True,1.3466385371656366,,-0.3234654663026362,8.1236050500213e-17,0.0,7.378380472486806e-17,1.7282381437543503e-16,0.0,0.3163619316347946,0.0,0.0,0.0,0.6836380683652055,no_short
Target Return no_short,0.14814223482975136,0.066369557867744,0.25762289857026294,1.0000000000000004,1.0000000000000004,1.0000000000000004,0.0,0.1481422348309525,Blackrock World Gold Fund A2 SGD-H (74.69%); Infinity US 500 Stock Index SGD (25.31%),N/A,True,1.4273108286263543,,-0.3593437933234912,0.0,8.910938749332359e-17,0.0,1.377517456082344e-16,0.0,0.2530895461754082,0.0,0.0,5.0397705387523985e-17,0.7469104538245919,no_short
Target Return no_short,0.14988622439484542,0.07612337895252212,0.2759046555470243,1.0000000000000018,1.0000000000000018,1.0000000000000018,0.0,0.1498862243111634,Blackrock World Gold Fund A2 SGD-H (81.02%); Infinity US 500 Stock Index SGD (18.98%),N/A,True,1.5079831253823361,,-0.3937208750473258,2.636779683484747e-16,0.0,0.0,0.0,5.551115123125783e-17,0.1898171565628734,1.249000902703301e-16,1.3877787807814457e-16,9.853229343548264e-16,0.8101828434371269,no_short
Target Return no_short,0.15163021388976144,0.08679132795103074,0.2946036794594235,1.0000000000000013,1.0000000000000013,1.0000000000000013,0.0,0.1516302137913743,Blackrock World Gold Fund A2 SGD-H (87.35%); Infinity US 500 Stock Index SGD (12.65%),N/A,True,1.588655418892074,,-0.4266378856899843,1.3877787807814457e-16,0.0,0.0,0.0,0.0,0.12654476949641247,5.551115123125783e-17,0.0,7.771561172376096e-16,0.873455230503588,no_short
Target Return no_short,0.15337420338467755,0.09837340523737069,0.31364534945917927,1.000000000000002,1.000000000000002,1.000000000000002,0.0,0.15337420327158524,Blackrock World Gold Fund A2 SGD-H (93.67%); Infinity US 500 Stock Index SGD (6.33%),N/A,True,1.6693277124018142,,-0.45813598230852026,0.0,0.0,0.0,1.1379786002407855e-15,0.0,0.06327238242994929,0.0,5.273559366969494e-16,3.191891195797325e-16,0.9367276175700507,no_short
Target Return no_short,0.155118192751131,0.11086960985740149,0.3329708843989238,1.0000000000000004,1.0000000000000004,1.0000000000000004,0.0,0.15511819275179614,Blackrock World Gold Fund A2 SGD-H (100.00%),N/A,True,1.7499999999692193,,-0.48825622774677246,5.485677294651094e-17,0.0,0.0,3.6024131310214756e-16,0.0,2.4141643870621843e-11,0.0,0.0,0.0,0.9999999999758584,no_short
